Timestamp,Bld_64_DDC_1.1_S.Air_Temp(°C)
31/01/2018 16:30,19.1
31/01/2018 16:45,20.6
31/01/2018 17:00,22.4
31/01/2018 17:15,23.2
31/01/2018 17:30,22.3
31/01/2018 17:45,21.8
31/01/2018 18:00,21.3
31/01/2018 18:15,20.7
31/01/2018 18:30,20.6
31/01/2018 18:45,20.5
31/01/2018 19:00,21.5
31/01/2018 19:15,21.7
31/01/2018 19:30,21.5
31/01/2018 19:45,20.8
31/01/2018 20:00,20.5
31/01/2018 20:15,20.6
31/01/2018 20:30,20.9
31/01/2018 20:45,21
31/01/2018 21:00,20.9
31/01/2018 21:15,21
31/01/2018 21:30,21.1
31/01/2018 21:45,21
31/01/2018 22:00,20.9
31/01/2018 22:15,20.9
31/01/2018 22:30,20.8
31/01/2018 22:45,20.8
31/01/2018 23:00,20.7
31/01/2018 23:15,20.6
31/01/2018 23:30,20.5
31/01/2018 23:45,20.4
1/02/2018 0:00,20.3
1/02/2018 0:15,20.2
1/02/2018 0:30,20.1
1/02/2018 0:45,19.9
1/02/2018 1:00,19.6
1/02/2018 1:15,19.5
1/02/2018 1:30,19.4
1/02/2018 1:45,19.1
1/02/2018 2:00,18.9
1/02/2018 2:15,18.7
1/02/2018 2:30,18.6
1/02/2018 2:45,18.4
1/02/2018 3:00,18.2
1/02/2018 3:15,18.1
1/02/2018 3:30,18
1/02/2018 3:45,17.8
1/02/2018 4:00,17.7
1/02/2018 4:15,17.6
1/02/2018 4:30,17.6
1/02/2018 4:45,17.7
1/02/2018 5:00,17.8
1/02/2018 5:15,18
1/02/2018 5:30,17.9
1/02/2018 5:45,17.9
1/02/2018 6:00,17.8
1/02/2018 6:15,17.7
1/02/2018 6:30,17.7
1/02/2018 6:45,17.6
1/02/2018 7:00,17.5
1/02/2018 7:15,17.5
1/02/2018 7:30,17.6
1/02/2018 7:45,17.7
1/02/2018 8:00,17.8
1/02/2018 8:15,20.5
1/02/2018 8:30,25.8
1/02/2018 8:45,23.9
1/02/2018 9:00,22.1
1/02/2018 9:15,23.7
1/02/2018 9:30,22.3
1/02/2018 9:45,22
1/02/2018 10:00,22.2
1/02/2018 10:15,22.3
1/02/2018 10:30,22.2
1/02/2018 10:45,22.3
1/02/2018 11:00,22.6
1/02/2018 11:15,22.8
1/02/2018 11:30,22.3
1/02/2018 11:45,21.6
1/02/2018 12:00,21.3
1/02/2018 12:15,21
1/02/2018 12:30,20.9
1/02/2018 12:45,21.4
1/02/2018 13:00,21
1/02/2018 13:15,21.1
1/02/2018 13:30,21.1
1/02/2018 13:45,20.9
1/02/2018 14:00,20.8
1/02/2018 14:15,20.8
1/02/2018 14:30,20.8
1/02/2018 14:45,20.9
1/02/2018 15:00,20.8
1/02/2018 15:15,20.7
1/02/2018 15:30,20.7
1/02/2018 15:45,20.8
1/02/2018 16:00,20.8
1/02/2018 16:15,20.4
1/02/2018 16:30,20.3
1/02/2018 16:45,20.7
1/02/2018 17:00,20.7
1/02/2018 17:15,20.6
1/02/2018 17:30,20.6
1/02/2018 17:45,20.5
1/02/2018 18:00,20.5
1/02/2018 18:15,20.4
1/02/2018 18:30,20.6
1/02/2018 18:45,20.6
1/02/2018 19:00,20.5
1/02/2018 19:15,23.4
1/02/2018 19:30,21.5
1/02/2018 19:45,21.6
1/02/2018 20:00,21.6
1/02/2018 20:15,21.4
1/02/2018 20:30,20.8
1/02/2018 20:45,20.7
1/02/2018 21:00,21.3
1/02/2018 21:15,21.2
1/02/2018 21:30,20.4
1/02/2018 21:45,20.3
1/02/2018 22:00,20.9
1/02/2018 22:15,21.7
1/02/2018 22:30,21.6
1/02/2018 22:45,21
1/02/2018 23:00,21.4
1/02/2018 23:15,20.9
1/02/2018 23:30,21.8
1/02/2018 23:45,21.4
2/02/2018 0:00,21.4
2/02/2018 0:15,21.5
2/02/2018 0:30,21.5
2/02/2018 0:45,21.3
2/02/2018 1:00,21.2
2/02/2018 1:15,21
2/02/2018 1:30,21
2/02/2018 1:45,20.9
2/02/2018 2:00,20.8
2/02/2018 2:15,20.7
2/02/2018 2:30,20.6
2/02/2018 2:45,20.5
2/02/2018 3:00,20.3
2/02/2018 3:15,20.2
2/02/2018 3:30,20.1
2/02/2018 3:45,19.9
2/02/2018 4:00,19.7
2/02/2018 4:15,19.8
2/02/2018 4:30,19.5
2/02/2018 4:45,19.4
2/02/2018 5:00,19.2
2/02/2018 5:15,19.1
2/02/2018 5:30,19
2/02/2018 5:45,18.9
2/02/2018 6:00,18.8
2/02/2018 6:15,18.9
2/02/2018 6:30,18.8
2/02/2018 6:45,18.9
2/02/2018 7:00,18.6
2/02/2018 7:15,18.5
2/02/2018 7:30,18.5
2/02/2018 7:45,18.6
2/02/2018 8:00,18.8
2/02/2018 8:15,21.6
2/02/2018 8:30,23.8
2/02/2018 8:45,22.3
2/02/2018 9:00,22.2
2/02/2018 9:15,22.4
2/02/2018 9:30,22.4
2/02/2018 9:45,22.7
2/02/2018 10:00,22.8
2/02/2018 10:15,21.9
2/02/2018 10:30,21.7
2/02/2018 10:45,21.1
2/02/2018 11:00,21.1
2/02/2018 11:15,21.2
2/02/2018 11:30,21.2
2/02/2018 11:45,21.3
2/02/2018 12:00,20.9
2/02/2018 12:15,21
2/02/2018 12:30,20.9
2/02/2018 12:45,21.2
2/02/2018 13:00,20.6
2/02/2018 13:15,20.7
2/02/2018 13:30,20.9
2/02/2018 13:45,20.8
2/02/2018 14:00,20.8
2/02/2018 14:15,20.8
2/02/2018 14:30,20.8
2/02/2018 14:45,20.6
2/02/2018 15:00,20.6
2/02/2018 15:15,20.5
2/02/2018 15:30,20.5
2/02/2018 15:45,20.6
2/02/2018 16:00,20.6
2/02/2018 16:15,20.6
2/02/2018 16:30,20.4
2/02/2018 16:45,20.3
2/02/2018 17:00,20.6
2/02/2018 17:15,20.8
2/02/2018 17:30,20.6
2/02/2018 17:45,20.5
2/02/2018 18:00,20.5
2/02/2018 18:15,20.4
2/02/2018 18:30,20.4
2/02/2018 18:45,20.5
2/02/2018 19:00,20.5
2/02/2018 19:15,20.5
2/02/2018 19:30,20.4
2/02/2018 19:45,20.5
2/02/2018 20:00,20.4
2/02/2018 20:15,20.5
2/02/2018 20:30,20.7
2/02/2018 20:45,20.7
2/02/2018 21:00,20.9
2/02/2018 21:15,23.2
2/02/2018 21:30,21.1
2/02/2018 21:45,20.7
2/02/2018 22:00,21
2/02/2018 22:15,21.2
2/02/2018 22:30,21
2/02/2018 22:45,20.9
2/02/2018 23:00,21.1
2/02/2018 23:15,20.7
2/02/2018 23:30,20.8
2/02/2018 23:45,21
3/02/2018 0:00,21.6
3/02/2018 0:15,21.9
3/02/2018 0:30,22.1
3/02/2018 0:45,22.2
3/02/2018 1:00,22.1
3/02/2018 1:15,21.9
3/02/2018 1:30,21.7
3/02/2018 1:45,21.6
3/02/2018 2:00,21.6
3/02/2018 2:15,21.6
3/02/2018 2:30,21.5
3/02/2018 2:45,21.5
3/02/2018 3:00,21.4
3/02/2018 3:15,21.3
3/02/2018 3:30,21.3
3/02/2018 3:45,21.2
3/02/2018 4:00,21.1
3/02/2018 4:15,20.9
3/02/2018 4:30,20.8
3/02/2018 4:45,20.7
3/02/2018 5:00,20.6
3/02/2018 5:15,20.4
3/02/2018 5:30,20.3
3/02/2018 5:45,20.2
3/02/2018 6:00,20.2
3/02/2018 6:15,20.1
3/02/2018 6:30,20.1
3/02/2018 6:45,20
3/02/2018 7:00,19.9
3/02/2018 7:15,19.8
3/02/2018 7:30,19.8
3/02/2018 7:45,19.6
3/02/2018 8:00,19.7
3/02/2018 8:15,22.1
3/02/2018 8:30,22.5
3/02/2018 8:45,22.5
3/02/2018 9:00,22.6
3/02/2018 9:15,22.7
3/02/2018 9:30,22.3
3/02/2018 9:45,22
3/02/2018 10:00,21.5
3/02/2018 10:15,21.5
3/02/2018 10:30,21.3
3/02/2018 10:45,21
3/02/2018 11:00,21
3/02/2018 11:15,21
3/02/2018 11:30,20.9
3/02/2018 11:45,21
3/02/2018 12:00,20.9
3/02/2018 12:15,20.8
3/02/2018 12:30,20.9
3/02/2018 12:45,20.4
3/02/2018 13:00,20.6
3/02/2018 13:15,20.9
3/02/2018 13:30,20.3
3/02/2018 13:45,20.6
3/02/2018 14:00,20.4
3/02/2018 14:15,20.1
3/02/2018 14:30,20.4
3/02/2018 14:45,20.2
3/02/2018 15:00,20.4
3/02/2018 15:15,20
3/02/2018 15:30,19.7
3/02/2018 15:45,20.4
3/02/2018 16:00,20.2
3/02/2018 16:15,20
3/02/2018 16:30,20.4
3/02/2018 16:45,20.1
3/02/2018 17:00,19.9
3/02/2018 17:15,20.3
3/02/2018 17:30,19.8
3/02/2018 17:45,22.1
3/02/2018 18:00,23.6
3/02/2018 18:15,24.6
3/02/2018 18:30,25.4
3/02/2018 18:45,26.2
3/02/2018 19:00,26.6
3/02/2018 19:15,26.4
3/02/2018 19:30,27.2
3/02/2018 19:45,26.7
3/02/2018 20:00,26.3
3/02/2018 20:15,26.5
3/02/2018 20:30,25.3
3/02/2018 20:45,24.3
3/02/2018 21:00,24.1
3/02/2018 21:15,24
3/02/2018 21:30,23.9
3/02/2018 21:45,23.8
3/02/2018 22:00,23.8
3/02/2018 22:15,23.6
3/02/2018 22:30,23.6
3/02/2018 22:45,23.5
3/02/2018 23:00,23.3
3/02/2018 23:15,23.2
3/02/2018 23:30,23.1
3/02/2018 23:45,23.1
4/02/2018 0:00,23.1
4/02/2018 0:15,23
4/02/2018 0:30,23.1
4/02/2018 0:45,22.9
4/02/2018 1:00,22.7
4/02/2018 1:15,22.6
4/02/2018 1:30,22.6
4/02/2018 1:45,22.6
4/02/2018 2:00,22.4
4/02/2018 2:15,22.2
4/02/2018 2:30,22
4/02/2018 2:45,22
4/02/2018 3:00,21.8
4/02/2018 3:15,21.6
4/02/2018 3:30,21.6
4/02/2018 3:45,21.5
4/02/2018 4:00,21.4
4/02/2018 4:15,21.2
4/02/2018 4:30,21
4/02/2018 4:45,20.9
4/02/2018 5:00,20.8
4/02/2018 5:15,20.6
4/02/2018 5:30,20.5
4/02/2018 5:45,20.4
4/02/2018 6:00,20.2
4/02/2018 6:15,20.1
4/02/2018 6:30,20
4/02/2018 6:45,19.8
4/02/2018 7:00,19.7
4/02/2018 7:15,19.5
4/02/2018 7:30,19.5
4/02/2018 7:45,19.4
4/02/2018 8:00,19.3
4/02/2018 8:15,19.4
4/02/2018 8:30,19.5
4/02/2018 8:45,19.7
4/02/2018 9:00,19.9
4/02/2018 9:15,20.1
4/02/2018 9:30,20.2
4/02/2018 9:45,20.3
4/02/2018 10:00,20.4
4/02/2018 10:15,20.7
4/02/2018 10:30,20.9
4/02/2018 10:45,21
4/02/2018 11:00,21.2
4/02/2018 11:15,21.4
4/02/2018 11:30,21.6
4/02/2018 11:45,21.7
4/02/2018 12:00,22.1
4/02/2018 12:15,22.3
4/02/2018 12:30,22.6
4/02/2018 12:45,23
4/02/2018 13:00,23.1
4/02/2018 13:15,23.3
4/02/2018 13:30,23.5
4/02/2018 13:45,23.7
4/02/2018 14:00,23.9
4/02/2018 14:15,24.2
4/02/2018 14:30,24.3
4/02/2018 14:45,24
4/02/2018 15:00,24.2
4/02/2018 15:15,24.5
4/02/2018 15:30,24.1
4/02/2018 15:45,24
4/02/2018 16:00,24.5
4/02/2018 16:15,24.5
4/02/2018 16:30,23.8
4/02/2018 16:45,24
4/02/2018 17:00,24.3
4/02/2018 17:15,24.5
4/02/2018 17:30,24.7
4/02/2018 17:45,24.8
4/02/2018 18:00,24.8
4/02/2018 18:15,25
4/02/2018 18:30,25.6
4/02/2018 18:45,26
4/02/2018 19:00,26.3
4/02/2018 19:15,25.8
4/02/2018 19:30,25.6
4/02/2018 19:45,25.7
4/02/2018 20:00,25.9
4/02/2018 20:15,25.2
4/02/2018 20:30,25.2
4/02/2018 20:45,25
4/02/2018 21:00,25
4/02/2018 21:15,24.7
4/02/2018 21:30,24.7
4/02/2018 21:45,24.5
4/02/2018 22:00,24.5
4/02/2018 22:15,24.1
4/02/2018 22:30,24
4/02/2018 22:45,23.6
4/02/2018 23:00,23.1
4/02/2018 23:15,22.8
4/02/2018 23:30,22.5
4/02/2018 23:45,22.3
5/02/2018 0:00,22.2
5/02/2018 0:15,22
5/02/2018 0:30,21.8
5/02/2018 0:45,21.8
5/02/2018 1:00,21.7
5/02/2018 1:15,21.5
5/02/2018 1:30,21.4
5/02/2018 1:45,21.2
5/02/2018 2:00,21.2
5/02/2018 2:15,21.5
5/02/2018 2:30,21.6
5/02/2018 2:45,21.9
5/02/2018 3:00,21.7
5/02/2018 3:15,21.7
5/02/2018 3:30,21.7
5/02/2018 3:45,21.8
5/02/2018 4:00,21.9
5/02/2018 4:15,21.6
5/02/2018 4:30,21.2
5/02/2018 4:45,21.1
5/02/2018 5:00,20.9
5/02/2018 5:15,20.8
5/02/2018 5:30,20.8
5/02/2018 5:45,20.9
5/02/2018 6:00,21.1
5/02/2018 6:15,21.3
5/02/2018 6:30,21.5
5/02/2018 6:45,21.4
5/02/2018 7:00,21.5
5/02/2018 7:15,21.3
5/02/2018 7:30,21.1
5/02/2018 7:45,20.9
5/02/2018 8:00,20.8
5/02/2018 8:15,22.9
5/02/2018 8:30,23.2
5/02/2018 8:45,23.1
5/02/2018 9:00,21.4
5/02/2018 9:15,20.7
5/02/2018 9:30,19.2
5/02/2018 9:45,18.1
5/02/2018 10:00,17.9
5/02/2018 10:15,17.7
5/02/2018 10:30,17.9
5/02/2018 10:45,17.6
5/02/2018 11:00,15.6
5/02/2018 11:15,17.6
5/02/2018 11:30,18.3
5/02/2018 11:45,18.6
5/02/2018 12:00,18.6
5/02/2018 12:15,18.8
5/02/2018 12:30,18.8
5/02/2018 12:45,18.5
5/02/2018 13:00,18.3
5/02/2018 13:15,19.1
5/02/2018 13:30,19.4
5/02/2018 13:45,20
5/02/2018 14:00,19.9
5/02/2018 14:15,20.2
5/02/2018 14:30,20.2
5/02/2018 14:45,19.8
5/02/2018 15:00,19.9
5/02/2018 15:15,20.1
5/02/2018 15:30,19.7
5/02/2018 15:45,19.9
5/02/2018 16:00,19.9
5/02/2018 16:15,19.7
